date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:02:11	6114/6114	---M--	200	added ('OK')	image/jpeg	etag:%2217e2-530d5c2dcb5f8%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2015/08/01-2-180x180.jpg	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-content/uploads/2015/08/01-2-180x180.jpg	(from http://dance-studio.cmsmasters.net/shop/)
15:02:11	54053/54053	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2012:02:10%20GMT	http://dance-studio.cmsmasters.net/disco-days/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/disco-days/index.html	(from http://dance-studio.cmsmasters.net/)
15:02:11	51466/51466	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2012:02:10%20GMT	http://dance-studio.cmsmasters.net/dance-music/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/dance-music/index.html	(from http://dance-studio.cmsmasters.net/)
15:02:12	4332/4332	---M--	200	added ('OK')	image/jpeg	etag:%2210ec-530d5c2cb29b0%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2015/08/02-1-180x180.jpg	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-content/uploads/2015/08/02-1-180x180.jpg	(from http://dance-studio.cmsmasters.net/shop/)
15:02:12	4075/4075	---M--	200	added ('OK')	image/jpeg	etag:%22feb-530d5c2ad1a36%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2015/08/03-2-180x180.jpg	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-content/uploads/2015/08/03-2-180x180.jpg	(from http://dance-studio.cmsmasters.net/shop/)
15:02:12	3151/3151	---M-Z	200	added ('OK')	application/javascript	etag:%22c4f-527a41d1a2630-gzip%22	http://dance-studio.cmsmasters.net/wp-includes/js/jquery/ui/mouse.min.js?ver=1.11.4	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-includes/js/jquery/ui/mouse.mine899.js	(from http://dance-studio.cmsmasters.net/shop/)
15:02:12	54843/54843	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2012:02:11%20GMT	http://dance-studio.cmsmasters.net/dancing-makes-you-smarter/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/dancing-makes-you-smarter/index.html	(from http://dance-studio.cmsmasters.net/)
15:02:12	53231/53231	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2012:02:11%20GMT	http://dance-studio.cmsmasters.net/social-dancing-art-or-sport/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/social-dancing-art-or-sport/index.html	(from http://dance-studio.cmsmasters.net/)
15:02:13	10991/10991	---M-Z	200	added ('OK')	application/javascript	etag:%222aef-527a41d54be81-gzip%22	http://dance-studio.cmsmasters.net/wp-includes/js/jquery/ui/slider.min.js?ver=1.11.4	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-includes/js/jquery/ui/slider.mine899.js	(from http://dance-studio.cmsmasters.net/shop/)
15:02:14	1291/1291	---M-Z	200	added ('OK')	application/javascript	etag:%2250b-5380bff6d26e4-gzip%22	http://dance-studio.cmsmasters.net/wp-content/plugins/woocommerce/assets/js/jquery-ui-touch-punch/jquery-ui-touch-punch.min.js?ver=2.6.3	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-content/plugins/woocommerce/assets/js/jquery-ui-touch-punch/jquery-ui-touch-punch.min6fca.js	(from http://dance-studio.cmsmasters.net/shop/)
15:02:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20Aug%202016%2012:02:13%20GMT	http://dance-studio.cmsmasters.net/?p=60	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/index0721.html	(from http://dance-studio.cmsmasters.net/about/)
15:02:14	53776/53776	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2012:02:13%20GMT	http://dance-studio.cmsmasters.net/dance-as-a-form-of-exercise/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/dance-as-a-form-of-exercise/index.html	(from http://dance-studio.cmsmasters.net/)
15:02:14	2134/2134	---M-Z	200	added ('OK')	application/javascript	etag:%22856-5380bff6d6565-gzip%22	http://dance-studio.cmsmasters.net/wp-content/plugins/woocommerce/assets/js/frontend/price-slider.min.js?ver=2.6.3	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-content/plugins/woocommerce/assets/js/frontend/price-slider.min6fca.js	(from http://dance-studio.cmsmasters.net/shop/)
15:02:14	76663/76663	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2012:02:12%20GMT	http://dance-studio.cmsmasters.net/category/social/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/category/social/index.html	(from http://dance-studio.cmsmasters.net/)
15:02:15	48235/48235	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2012:02:14%20GMT	http://dance-studio.cmsmasters.net/profile/grace-dean/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/profile/grace-dean/index.html	(from http://dance-studio.cmsmasters.net/about/)
15:02:15	2256/2256	---M--	200	added ('OK')	application/json	date:Wed,%2017%20Aug%202016%2012:02:15%20GMT	http://dance-studio.cmsmasters.net/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdance-studio.cmsmasters.net%2Fclasses%2F	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-json/oembed/1.0/embed170e.json	(from http://dance-studio.cmsmasters.net/classes/)
15:02:16	48567/48567	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2012:02:15%20GMT	http://dance-studio.cmsmasters.net/profile/ava-brooks/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/profile/ava-brooks/index.html	(from http://dance-studio.cmsmasters.net/about/)
15:02:16	48226/48226	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2012:02:15%20GMT	http://dance-studio.cmsmasters.net/profile/brooke-keat/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/profile/brooke-keat/index.html	(from http://dance-studio.cmsmasters.net/about/)
15:02:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20Aug%202016%2012:02:15%20GMT	http://dance-studio.cmsmasters.net/?p=6416	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/indexff0f.html	(from http://dance-studio.cmsmasters.net/registration/)
15:02:17	2353/2353	---M-Z	200	added ('OK')	text/xml	date:Wed,%2017%20Aug%202016%2012:02:16%20GMT	http://dance-studio.cmsmasters.net/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdance-studio.cmsmasters.net%2Fclasses%2F&format=xml	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-json/oembed/1.0/embedc4b7	(from http://dance-studio.cmsmasters.net/classes/)
15:02:17	751/751	---M-Z	200	added ('OK')	application/rss+xml	etag:%22136f0d3780ca791a9dc94195f6349e72-gzip%22	http://dance-studio.cmsmasters.net/standard/feed/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/standard/feed/index.html	(from http://dance-studio.cmsmasters.net/standard/)
15:02:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20Aug%202016%2012:02:16%20GMT	http://dance-studio.cmsmasters.net/?p=533	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/index7414.html	(from http://dance-studio.cmsmasters.net/standard/)
15:02:18	751/751	---M-Z	200	added ('OK')	application/rss+xml	etag:%22136f0d3780ca791a9dc94195f6349e72-gzip%22	http://dance-studio.cmsmasters.net/timeline/feed/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/timeline/feed/index.html	(from http://dance-studio.cmsmasters.net/timeline/)
15:02:19	93757/93757	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2012:02:17%20GMT	http://dance-studio.cmsmasters.net/author/cmsmasters/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/author/cmsmasters/index.html	(from http://dance-studio.cmsmasters.net/standard/)
15:02:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20Aug%202016%2012:02:19%20GMT	http://dance-studio.cmsmasters.net/?p=535	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/index5ff4.html	(from http://dance-studio.cmsmasters.net/timeline/)
15:02:20	2257/2257	---M--	200	added ('OK')	application/json	date:Wed,%2017%20Aug%202016%2012:02:19%20GMT	http://dance-studio.cmsmasters.net/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdance-studio.cmsmasters.net%2Fschedule%2F	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-json/oembed/1.0/embedae93.json	(from http://dance-studio.cmsmasters.net/schedule/)
15:02:20	749/749	---M-Z	200	added ('OK')	application/rss+xml	etag:%22136f0d3780ca791a9dc94195f6349e72-gzip%22	http://dance-studio.cmsmasters.net/columns/feed/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/columns/feed/index.html	(from http://dance-studio.cmsmasters.net/columns/)
15:02:21	2354/2354	---M-Z	200	added ('OK')	text/xml	date:Wed,%2017%20Aug%202016%2012:02:20%20GMT	http://dance-studio.cmsmasters.net/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdance-studio.cmsmasters.net%2Fschedule%2F&format=xml	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-json/oembed/1.0/embeda6fd	(from http://dance-studio.cmsmasters.net/schedule/)
15:02:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20Aug%202016%2012:02:21%20GMT	http://dance-studio.cmsmasters.net/?p=537	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/indexfbc0.html	(from http://dance-studio.cmsmasters.net/columns/)
15:02:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20Aug%202016%2012:02:22%20GMT	http://dance-studio.cmsmasters.net/?p=7677	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/index4f6b.html	(from http://dance-studio.cmsmasters.net/gallery-2/)
15:02:24	50149/50149	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2012:02:23%20GMT	http://dance-studio.cmsmasters.net/project/dour-festival/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/project/dour-festival/index.html	(from http://dance-studio.cmsmasters.net/gallery-2/)
15:02:26	2291/2291	---M--	200	added ('OK')	application/json	date:Wed,%2017%20Aug%202016%2012:02:25%20GMT	http://dance-studio.cmsmasters.net/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdance-studio.cmsmasters.net%2Fblog-shortcode%2F	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-json/oembed/1.0/embedcdb4.json	(from http://dance-studio.cmsmasters.net/blog-shortcode/)
15:02:27	2388/2388	---M-Z	200	added ('OK')	text/xml	date:Wed,%2017%20Aug%202016%2012:02:26%20GMT	http://dance-studio.cmsmasters.net/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdance-studio.cmsmasters.net%2Fblog-shortcode%2F&format=xml	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-json/oembed/1.0/embed5ea1	(from http://dance-studio.cmsmasters.net/blog-shortcode/)
15:02:29	49762/49762	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2012:02:27%20GMT	http://dance-studio.cmsmasters.net/project/sziget-festival/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/project/sziget-festival/index.html	(from http://dance-studio.cmsmasters.net/gallery-2/)
15:02:30	2302/2302	---M--	200	added ('OK')	application/json	date:Wed,%2017%20Aug%202016%2012:02:29%20GMT	http://dance-studio.cmsmasters.net/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdance-studio.cmsmasters.net%2Fbuttons-icons-2%2F	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-json/oembed/1.0/embedef6c.json	(from http://dance-studio.cmsmasters.net/buttons-icons-2/)
15:02:31	2401/2401	---M-Z	200	added ('OK')	text/xml	date:Wed,%2017%20Aug%202016%2012:02:30%20GMT	http://dance-studio.cmsmasters.net/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdance-studio.cmsmasters.net%2Fbuttons-icons-2%2F&format=xml	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-json/oembed/1.0/embeddc31	(from http://dance-studio.cmsmasters.net/buttons-icons-2/)
15:02:33	50296/50296	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2012:02:32%20GMT	http://dance-studio.cmsmasters.net/project/wireless-festival/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/project/wireless-festival/index.html	(from http://dance-studio.cmsmasters.net/gallery-2/)
15:02:35	2256/2256	---M--	200	added ('OK')	application/json	date:Wed,%2017%20Aug%202016%2012:02:33%20GMT	http://dance-studio.cmsmasters.net/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdance-studio.cmsmasters.net%2Fclients%2F	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-json/oembed/1.0/embed4b26.json	(from http://dance-studio.cmsmasters.net/clients/)
15:02:36	2353/2353	---M-Z	200	added ('OK')	text/xml	date:Wed,%2017%20Aug%202016%2012:02:35%20GMT	http://dance-studio.cmsmasters.net/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdance-studio.cmsmasters.net%2Fclients%2F&format=xml	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-json/oembed/1.0/embed5edb	(from http://dance-studio.cmsmasters.net/clients/)
15:02:37	5771/5771	---M--	200	added ('OK')	image/jpeg	etag:%22168b-53086a17aa89f%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2015/04/05.jpg	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-content/uploads/2015/04/05.jpg	(from http://dance-studio.cmsmasters.net/clients/)
15:02:39	159617/159617	---M--	200	added ('OK')	image/jpeg	etag:%2226f81-52e5426b141c6%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2015/07/Depositphotos_69248507_original-1.jpg	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-content/uploads/2015/07/Depositphotos_69248507_original-1.jpg	(from http://dance-studio.cmsmasters.net/classes/)
15:02:39	8453/8453	---M--	200	added ('OK')	image/jpeg	etag:%222105-530870925b36b%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2015/04/lets-dance.jpg	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-content/uploads/2015/04/lets-dance.jpg	(from http://dance-studio.cmsmasters.net/clients/)
15:02:40	3051/3051	---M--	200	added ('OK')	image/png	etag:%22beb-53086c1be9541%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2015/04/logo.png	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-content/uploads/2015/04/logo.png	(from http://dance-studio.cmsmasters.net/clients/)
15:02:40	50228/50228	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2012:02:39%20GMT	http://dance-studio.cmsmasters.net/project/volt-festival/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/project/volt-festival/index.html	(from http://dance-studio.cmsmasters.net/gallery-2/)
15:02:41	5099/5099	---M--	200	added ('OK')	image/jpeg	etag:%2213eb-53086b05aa948%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2015/04/02.jpg	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-content/uploads/2015/04/02.jpg	(from http://dance-studio.cmsmasters.net/clients/)
15:02:42	50333/50333	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2012:02:40%20GMT	http://dance-studio.cmsmasters.net/project/balaton-sound/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/project/balaton-sound/index.html	(from http://dance-studio.cmsmasters.net/gallery-2/)
15:02:43	4536/4536	---M--	200	added ('OK')	image/jpeg	etag:%2211b8-53086b37537e8%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2015/04/04.jpg	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-content/uploads/2015/04/04.jpg	(from http://dance-studio.cmsmasters.net/clients/)
15:02:43	50287/50287	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2012:02:42%20GMT	http://dance-studio.cmsmasters.net/project/frequency-festival/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/project/frequency-festival/index.html	(from http://dance-studio.cmsmasters.net/gallery-2/)
15:02:44	49613/49613	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2012:02:43%20GMT	http://dance-studio.cmsmasters.net/project/lowlands/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/project/lowlands/index.html	(from http://dance-studio.cmsmasters.net/gallery-2/)
15:02:45	2286/2286	---M--	200	added ('OK')	application/json	date:Wed,%2017%20Aug%202016%2012:02:44%20GMT	http://dance-studio.cmsmasters.net/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdance-studio.cmsmasters.net%2Fcontact-forms%2F	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-json/oembed/1.0/embed370c.json	(from http://dance-studio.cmsmasters.net/contact-forms/)
15:02:45	49590/49590	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2012:02:44%20GMT	http://dance-studio.cmsmasters.net/project/bestival/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/project/bestival/index.html	(from http://dance-studio.cmsmasters.net/gallery-2/)
15:02:46	2383/2383	---M-Z	200	added ('OK')	text/xml	date:Wed,%2017%20Aug%202016%2012:02:45%20GMT	http://dance-studio.cmsmasters.net/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdance-studio.cmsmasters.net%2Fcontact-forms%2F&format=xml	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-json/oembed/1.0/embed0b80	(from http://dance-studio.cmsmasters.net/contact-forms/)
15:02:46	18766/18766	---M-Z	200	added ('OK')	application/rss+xml	etag:%224e8c854eed8c9b9bd1ca62d61d648e46-gzip%22	http://dance-studio.cmsmasters.net/events/feed/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/feed/index.html	(from http://dance-studio.cmsmasters.net/events/)
15:02:48	2349/2349	---M--	200	added ('OK')	application/json	date:Wed,%2017%20Aug%202016%2012:02:47%20GMT	http://dance-studio.cmsmasters.net/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdance-studio.cmsmasters.net%2Fcounters-progress-bars%2F	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-json/oembed/1.0/embedd59e.json	(from http://dance-studio.cmsmasters.net/counters-progress-bars/)
15:02:49	2446/2446	---M-Z	200	added ('OK')	text/xml	date:Wed,%2017%20Aug%202016%2012:02:48%20GMT	http://dance-studio.cmsmasters.net/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdance-studio.cmsmasters.net%2Fcounters-progress-bars%2F&format=xml	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-json/oembed/1.0/embed759f	(from http://dance-studio.cmsmasters.net/counters-progress-bars/)
15:02:50	319857/319857	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2012:02:46%20GMT	http://dance-studio.cmsmasters.net/events/2016-07/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/2016-07/index.html	(from http://dance-studio.cmsmasters.net/events/)
15:03:53	607419/607419	---M--	200	added ('OK')	image/jpeg	etag:%22944bb-52e8b9ebd0389%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2016/03/hsxrdth-2.jpg	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-content/uploads/2016/03/hsxrdth-2.jpg	(from http://dance-studio.cmsmasters.net/schedule/)
15:04:00	431219/431219	---M--	200	added ('OK')	image/jpeg	etag:%2269473-529100f1594ba%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2015/04/Depositphotos_14801875_original.jpg	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-content/uploads/2015/04/Depositphotos_14801875_original.jpg	(from http://dance-studio.cmsmasters.net/counters-progress-bars/)
15:04:04	740923/740923	---M--	200	added ('OK')	image/jpeg	etag:%22b4e3b-52e54b1acfc6e%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2015/07/ygfku.jpg	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-content/uploads/2015/07/ygfku.jpg	(from http://dance-studio.cmsmasters.net/classes/)
15:04:04	462815/462815	---M--	200	added ('OK')	image/jpeg	etag:%2270fdf-529101868fd9d%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2015/04/Depositphotos_15547985_original.jpg	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-content/uploads/2015/04/Depositphotos_15547985_original.jpg	(from http://dance-studio.cmsmasters.net/counters-progress-bars/)
15:04:06	2317/2317	---M--	200	added ('OK')	application/json	date:Wed,%2017%20Aug%202016%2012:04:05%20GMT	http://dance-studio.cmsmasters.net/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdance-studio.cmsmasters.net%2Fcustom-html-css-js%2F	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-json/oembed/1.0/embed2ff0.json	(from http://dance-studio.cmsmasters.net/custom-html-css-js/)
15:04:07	2414/2414	---M-Z	200	added ('OK')	text/xml	date:Wed,%2017%20Aug%202016%2012:04:06%20GMT	http://dance-studio.cmsmasters.net/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdance-studio.cmsmasters.net%2Fcustom-html-css-js%2F&format=xml	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-json/oembed/1.0/embed2eaa	(from http://dance-studio.cmsmasters.net/custom-html-css-js/)
15:04:08	320096/320096	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2012:04:05%20GMT	http://dance-studio.cmsmasters.net/events/2016-09/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/2016-09/index.html	(from http://dance-studio.cmsmasters.net/events/)
15:04:10	13467/13467	---M--	200	added ('OK')	image/png	etag:%22349b-52896cbbe6867%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2015/04/2015-07-22_1249.png	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-content/uploads/2015/04/2015-07-22_1249.png	(from http://dance-studio.cmsmasters.net/custom-html-css-js/)
15:04:10	94467/94467	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2012:04:08%20GMT	http://dance-studio.cmsmasters.net/events/2016-08-01/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/2016-08-01/index.html	(from http://dance-studio.cmsmasters.net/events/)
15:04:11	2261/2261	---M--	200	added ('OK')	application/json	date:Wed,%2017%20Aug%202016%2012:04:10%20GMT	http://dance-studio.cmsmasters.net/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdance-studio.cmsmasters.net%2Fdividers%2F	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-json/oembed/1.0/embedbe85.json	(from http://dance-studio.cmsmasters.net/dividers/)
15:04:12	94467/94467	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2012:04:10%20GMT	http://dance-studio.cmsmasters.net/events/2016-08-02/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/2016-08-02/index.html	(from http://dance-studio.cmsmasters.net/events/)
15:04:13	2358/2358	---M-Z	200	added ('OK')	text/xml	date:Wed,%2017%20Aug%202016%2012:04:11%20GMT	http://dance-studio.cmsmasters.net/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdance-studio.cmsmasters.net%2Fdividers%2F&format=xml	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-json/oembed/1.0/embede564	(from http://dance-studio.cmsmasters.net/dividers/)
15:04:15	94467/94467	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2012:04:12%20GMT	http://dance-studio.cmsmasters.net/events/2016-08-03/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/2016-08-03/index.html	(from http://dance-studio.cmsmasters.net/events/)
15:04:15	94467/94467	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2012:04:13%20GMT	http://dance-studio.cmsmasters.net/events/2016-08-04/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/2016-08-04/index.html	(from http://dance-studio.cmsmasters.net/events/)
15:04:17	2261/2261	---M--	200	added ('OK')	application/json	date:Wed,%2017%20Aug%202016%2012:04:16%20GMT	http://dance-studio.cmsmasters.net/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdance-studio.cmsmasters.net%2Fembedded%2F	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-json/oembed/1.0/embed77cd.json	(from http://dance-studio.cmsmasters.net/embedded/)
15:04:17	94467/94467	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2012:04:15%20GMT	http://dance-studio.cmsmasters.net/events/2016-08-05/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/2016-08-05/index.html	(from http://dance-studio.cmsmasters.net/events/)
15:04:18	2358/2358	---M-Z	200	added ('OK')	text/xml	date:Wed,%2017%20Aug%202016%2012:04:17%20GMT	http://dance-studio.cmsmasters.net/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdance-studio.cmsmasters.net%2Fembedded%2F&format=xml	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-json/oembed/1.0/embed50ad	(from http://dance-studio.cmsmasters.net/embedded/)
15:04:19	94467/94467	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2012:04:17%20GMT	http://dance-studio.cmsmasters.net/events/2016-08-06/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/2016-08-06/index.html	(from http://dance-studio.cmsmasters.net/events/)
